Date,AMBEV,ODONTOPREV,TIM,VIVO,PETROBRAS,BBRASIL,CEMIG,VALE,BOVA
2020-02-07,16.920000076293945,16.799999237060547,19.219999313354492,51.900001525878906,31.459999084472656,49.599998474121094,13.076863288879395,52.099998474121094,109.3499984741211
2020-02-10,16.729999542236328,16.510000228881836,18.889999389648438,51.97999954223633,31.579999923706055,49.11000061035156,12.603063583374023,50.189998626708984,108.79000091552734
2020-02-11,16.799999237060547,16.34000015258789,19.15999984741211,52.900001525878906,32.0099983215332,51.31999969482422,12.973488807678223,52.04999923706055,111.30000305175781
2020-02-12,16.649999618530273,16.399999618530273,20.030000686645508,53.0,32.54999923706055,51.619998931884766,12.990717887878418,53.06999969482422,112.44999694824219
2020-02-13,16.270000457763672,16.43000030517578,20.020000457763672,54.15999984741211,31.93000030517578,50.81999969482422,12.732281684875488,52.13999938964844,110.9000015258789
2020-02-14,16.40999984741211,16.450000762939453,19.75,52.86000061035156,31.6200008392334,49.849998474121094,12.766739845275879,51.0,110.08000183105469
2020-02-18,16.18000030517578,16.40999984741211,19.6200008392334,51.58000183105469,31.940000534057617,49.56999969482422,12.973488807678223,52.79999923706055,111.13999938964844
2020-02-19,16.1299991607666,16.649999618530273,19.329999923706055,51.869998931884766,32.56999969482422,49.689998626708984,12.904573440551758,52.810001373291016,112.08000183105469
2020-02-20,16.170000076293945,16.40999984741211,19.239999771118164,51.15999984741211,31.75,49.18000030517578,12.57721996307373,52.20000076293945,110.19999694824219
2020-02-21,16.25,16.3799991607666,19.290000915527344,52.59000015258789,30.850000381469727,49.220001220703125,12.887344360351562,50.130001068115234,109.44999694824219
2020-02-26,15.819999694824219,15.890000343322754,18.520000457763672,50.5,27.780000686645508,45.22999954223633,11.93974494934082,45.349998474121094,101.9000015258789
2020-02-27,14.5,15.699999809265137,18.139999389648438,48.060001373291016,26.829999923706055,45.790000915527344,11.801912307739258,44.470001220703125,99.19999694824219
2020-02-28,14.539999961853027,16.489999771118164,18.030000686645508,48.599998474121094,27.149999618530273,46.86000061035156,12.025890350341797,44.310001373291016,100.5999984741211
2020-03-02,14.720000267028809,16.530000686645508,18.540000915527344,51.400001525878906,28.100000381469727,47.150001525878906,12.39631462097168,46.36000061035156,102.98999786376953
2020-03-03,14.739999771118164,16.25,18.25,51.900001525878906,27.5,45.77000045776367,12.422159194946289,46.349998474121094,101.75
2020-03-04,15.3100004196167,16.200000762939453,18.780000686645508,53.66999816894531,28.219999313354492,45.81999969482422,12.990717887878418,48.56999969482422,103.0999984741211
2020-03-05,15.229999542236328,15.399999618530273,17.940000534057617,52.189998626708984,26.809999465942383,43.11000061035156,12.370471000671387,46.849998474121094,98.79000091552734
2020-03-06,15.319999694824219,15.199999809265137,17.600000381469727,51.13999938964844,24.059999465942383,42.29999923706055,11.79329776763916,44.61000061035156,94.4000015258789
2020-03-09,14.670000076293945,13.510000228881836,16.020000457763672,47.63999938964844,16.920000076293945,37.630001068115234,10.595876693725586,37.83000183105469,82.69999694824219
2020-03-10,14.420000076293945,15.010000228881836,16.540000915527344,53.5099983215332,18.360000610351562,39.61000061035156,10.888771057128906,44.810001373291016,88.62999725341797
2020-03-11,13.75,14.6899995803833,16.280000686645508,52.5,16.3700008392334,36.189998626708984,9.811955451965332,40.7400016784668,82.05999755859375
2020-03-12,11.579999923706055,13.470000267028809,13.630000114440918,48.900001525878906,12.920000076293945,31.25,7.916757106781006,35.349998474121094,70.0999984741211
2020-03-13,12.699999809265137,14.239999771118164,14.59000015258789,52.0099983215332,15.859999656677246,36.4900016784668,9.04526138305664,42.900001525878906,79.48999786376953
2020-03-16,11.029999732971191,14.229999542236328,12.9399995803833,48.72999954223633,13.130000114440918,30.399999618530273,8.028745651245117,39.040000915527344,68.4000015258789
2020-03-17,11.6899995803833,15.0600004196167,14.149999618530273,53.68000030517578,13.079999923706055,31.8700008392334,8.545618057250977,41.5099983215332,71.0
2020-03-18,11.1899995803833,14.0,12.739999771118164,52.9900016784668,11.050000190734863,26.610000610351562,7.90814208984375,38.650001525878906,65.01000213623047
